date,JPM,MSFT
27/07/2006,30.754007,17.472599
28/07/2006,31.290648,17.750755
31/07/2006,31.386978,17.611677
01/08/2006,31.311293,17.560434
02/08/2006,31.297531,17.787355
03/08/2006,31.414494,17.721474
04/08/2006,31.042973,17.780029
07/08/2006,31.146158,17.728798
08/08/2006,30.953522,17.816629
09/08/2006,30.513203,17.88983
10/08/2006,30.306797,17.904472
11/08/2006,30.224232,17.882513
14/08/2006,30.196722,17.955713
15/08/2006,30.987932,18.087952
16/08/2006,31.283777,18.146734
17/08/2006,31.276896,18.146734
18/08/2006,31.448898,18.947536
21/08/2006,31.276896,19.189983
22/08/2006,31.201208,18.822641
23/08/2006,31.318167,18.859373
24/08/2006,31.428249,18.910805
25/08/2006,31.318167,18.991625
28/08/2006,31.66218,19.065086
29/08/2006,31.627779,18.98427
30/08/2006,31.462646,18.954884
31/08/2006,31.414494,18.881414
01/09/2006,31.462646,18.98427
05/09/2006,31.51082,18.815294
06/09/2006,31.565851,18.815294
07/09/2006,31.098007,18.683054
08/09/2006,31.139294,18.807945
11/09/2006,31.228731,19.035698
12/09/2006,31.655312,19.050392
13/09/2006,31.923624,19.087128
14/09/2006,31.992434,19.344259
15/09/2006,32.302025,19.726303
18/09/2006,32.047455,19.68222
19/09/2006,32.19883,19.733648
20/09/2006,32.487785,19.96875
21/09/2006,32.205711,19.763039
22/09/2006,32.212578,19.586714
25/09/2006,32.274498,19.799772
26/09/2006,32.267612,19.983448
27/09/2006,32.226341,20.159765
28/09/2006,32.439625,20.130373
29/09/2006,32.30891,20.093651
02/10/2006,32.246975,20.100994
03/10/2006,32.852425,20.108341
04/10/2006,32.907867,20.527109
05/10/2006,32.852425,20.512413
06/10/2006,32.471325,20.475677
09/10/2006,32.644554,20.365477
10/10/2006,32.935585,20.343437
11/10/2006,33.011806,20.233231
12/10/2006,33.441425,20.732819
13/10/2006,33.372143,20.843033
16/10/2006,33.074177,20.901798
17/10/2006,33.254333,20.894455
18/10/2006,32.713848,20.95323
19/10/2006,32.478245,20.784243
20/10/2006,32.65147,20.887108
23/10/2006,32.838566,20.901798
24/10/2006,32.665337,20.776907
25/10/2006,32.755421,20.798941
26/10/2006,33.101887,20.828329
27/10/2006,32.769276,20.820984
30/10/2006,32.880138,20.960575
31/10/2006,32.87323,21.092808
01/11/2006,32.519821,21.16629
02/11/2006,32.499027,21.136902
03/11/2006,32.492096,21.107508
06/11/2006,33.018742,21.18833
07/11/2006,32.907867,21.269144
08/11/2006,33.011806,21.29118
09/11/2006,32.734627,21.496899
10/11/2006,32.991028,21.482197
13/11/2006,33.025673,21.563015
14/11/2006,33.088036,21.548275
15/11/2006,32.880138,21.467173
16/11/2006,33.157322,21.725206
17/11/2006,33.025673,21.673597
20/11/2006,33.191963,22.034828
21/11/2006,33.088036,22.056934
22/11/2006,32.97715,22.056934
24/11/2006,32.755421,21.93898
27/11/2006,32.311943,21.732574
28/11/2006,32.013977,21.666224
29/11/2006,32.339642,21.798914
30/11/2006,32.069412,21.64411
01/12/2006,31.882311,21.467173
04/12/2006,32.457458,21.621996
05/12/2006,32.706909,21.47455
06/12/2006,32.450531,21.37134
07/12/2006,32.311943,21.268135
08/12/2006,32.402016,21.673597
11/12/2006,32.949444,21.77681
12/12/2006,33.004883,21.695715
13/12/2006,32.984077,21.784182
14/12/2006,33.226627,22.167517
15/12/2006,33.469154,22.255981
18/12/2006,33.42065,22.034828
19/12/2006,33.448357,22.10854
20/12/2006,33.413719,22.18227
21/12/2006,33.711681,22.101171
22/12/2006,33.185055,21.850521
26/12/2006,33.476078,22.10854
27/12/2006,33.919563,22.130661
28/12/2006,33.898766,22.101171
29/12/2006,33.469154,22.012707
03/01/2007,33.545914,22.012707
04/01/2007,33.629658,21.975842
05/01/2007,33.350506,21.850521
08/01/2007,33.46217,22.064304
09/01/2007,33.322613,22.086433
10/01/2007,33.566845,21.865269
11/01/2007,33.713402,22.631954
12/01/2007,33.490086,23.007923
16/01/2007,33.769234,22.971066
17/01/2007,33.797153,22.926823
18/01/2007,33.601757,22.853111
19/01/2007,34.027424,22.9342
22/01/2007,34.655518,22.646702
23/01/2007,34.774139,22.661446
24/01/2007,35.144001,22.919462
25/01/2007,35.039322,22.44766
26/01/2007,34.683411,22.558237
29/01/2007,34.522911,22.506632
30/01/2007,35.018391,22.469763
31/01/2007,35.541775,22.749899
01/02/2007,35.737186,22.528751
02/02/2007,35.541775,22.255981
05/02/2007,35.562717,21.828411
06/02/2007,35.590645,21.754696
07/02/2007,35.737186,21.651484
08/02/2007,35.541775,21.570389
09/02/2007,35.185879,21.363968
12/02/2007,35.199837,21.334484
13/02/2007,35.555748,21.460245
14/02/2007,35.883724,21.748747
15/02/2007,35.737186,21.793135
16/02/2007,35.765091,21.260508
20/02/2007,36.030277,21.327093
21/02/2007,36.044239,21.711756
22/02/2007,36.03727,21.741348
23/02/2007,35.611557,21.378864
26/02/2007,35.458035,21.504631
27/02/2007,34.348454,20.616924
28/02/2007,34.467079,20.83884
01/03/2007,34.334488,20.779675
02/03/2007,33.629658,20.535557
05/03/2007,33.176044,20.380205
06/03/2007,33.859947,20.58733
07/03/2007,33.748295,20.424595
08/03/2007,34.013481,20.210062
09/03/2007,34.069298,20.187864
12/03/2007,34.08326,20.298826
13/03/2007,32.589848,19.766214
14/03/2007,33.008564,20.269238
15/03/2007,33.287716,20.180479
16/03/2007,32.820156,20.217459
19/03/2007,33.203964,20.58733
20/03/2007,33.322613,20.594727
21/03/2007,34.229816,21.097769
22/03/2007,33.825054,20.912827
23/03/2007,33.859947,20.72788
26/03/2007,33.985561,20.875839
27/03/2007,33.894848,20.505959
28/03/2007,33.490086,20.446781
29/03/2007,33.845993,20.528156
30/03/2007,33.762257,20.616924
02/04/2007,33.664558,20.520758
03/04/2007,34.128403,20.616924
04/04/2007,34.128403,21.082968
05/04/2007,34.275997,21.119955
09/04/2007,34.437641,21.13475
10/04/2007,34.606308,21.008987
11/04/2007,34.54306,20.794466
12/04/2007,34.578201,21.112564
13/04/2007,34.500889,21.164341
16/04/2007,35.119377,21.253109
17/04/2007,35.266956,21.341883
18/04/2007,36.595272,21.156939
19/04/2007,36.609325,21.22352
20/04/2007,36.925591,21.467648
23/04/2007,36.742855,21.290096
24/04/2007,36.658512,21.297497
25/04/2007,37.122372,21.445448
26/04/2007,37.206707,21.526825
27/04/2007,36.932617,22.281368
30/04/2007,36.616341,22.148214
01/05/2007,36.728798,22.488499
02/05/2007,36.932617,22.643858
03/05/2007,37.038033,22.91016
04/05/2007,36.988838,22.606861
07/05/2007,37.05912,22.717825
08/05/2007,36.862335,22.747416
09/05/2007,37.389431,22.769608
10/05/2007,36.546062,22.621656
11/05/2007,36.651497,22.850977
14/05/2007,36.426594,22.91016
15/05/2007,36.567154,22.932425
16/05/2007,37.234825,23.058588
17/05/2007,36.939651,22.991796
18/05/2007,36.925591,22.880472
21/05/2007,36.939651,23.043739
22/05/2007,36.749882,22.776573
23/05/2007,36.53904,22.694935
24/05/2007,36.257919,22.390644
25/05/2007,36.293064,22.620716
29/05/2007,36.419548,22.850792
30/05/2007,36.588234,23.088276
31/05/2007,36.426594,22.776573
01/06/2007,36.475796,22.702354
04/06/2007,36.243858,22.79884
05/06/2007,35.997875,22.694935
06/06/2007,35.534027,22.479717
07/06/2007,35.013943,21.982471
08/06/2007,35.4286,22.301603
11/06/2007,35.442646,22.279337
12/06/2007,34.683624,22.153166
13/06/2007,35.344265,22.553926
14/06/2007,35.365341,22.650402
15/06/2007,35.534027,22.628143
18/06/2007,35.442646,22.642982
19/06/2007,35.737827,22.605875
20/06/2007,34.760929,22.271912
21/06/2007,35.028008,22.427761
22/06/2007,34.240852,21.88599
25/06/2007,33.987843,21.88599
26/06/2007,34.156521,21.908253
27/06/2007,34.606308,22.168009
28/06/2007,34.409527,22.138325
29/06/2007,34.05109,21.871155
02/07/2007,34.54306,22.071531
03/07/2007,34.946777,22.279337
05/07/2007,34.557232,22.257065
06/07/2007,34.684727,22.242226
09/07/2007,34.557232,22.168009
10/07/2007,33.65062,21.767248
11/07/2007,34.089767,21.88599
12/07/2007,35.081345,22.316439
13/07/2007,35.449665,22.130901
16/07/2007,35.293831,22.286758
17/07/2007,35.357578,22.843367
18/07/2007,34.620987,22.947268
19/07/2007,34.436802,23.385134
20/07/2007,33.686039,23.125378
23/07/2007,33.395634,23.147642
24/07/2007,32.113644,22.858204
25/07/2007,32.06406,22.79142
26/07/2007,31.221205,22.249647
27/07/2007,31.327457,21.811777
30/07/2007,31.695755,21.819199
31/07/2007,31.171623,21.514919
01/08/2007,31.433701,21.744987
02/08/2007,31.582422,21.908253
03/08/2007,30.916641,21.492653
06/08/2007,31.950739,21.923105
07/08/2007,32.113644,21.930521
08/08/2007,32.942337,22.264484
09/08/2007,31.284956,21.744987
10/08/2007,31.341612,21.307116
13/08/2007,31.044128,21.247744
14/08/2007,30.668751,21.054108
15/08/2007,30.456263,20.927507
16/08/2007,32.205734,20.711517
17/08/2007,33.296486,21.039213
20/08/2007,32.928192,21.046659
21/08/2007,32.722775,20.905151
22/08/2007,32.581116,21.016867
23/08/2007,32.347382,21.076448
24/08/2007,32.545689,21.456276
27/08/2007,31.809078,21.217957
28/08/2007,30.88122,20.800894
29/08/2007,31.256615,21.292427
30/08/2007,31.143295,21.188166
31/08/2007,31.532856,21.39669
04/09/2007,32.085316,21.456276
05/09/2007,31.284956,21.210506
06/09/2007,31.313286,21.53075
07/09/2007,30.824556,21.180723
10/09/2007,31.114973,21.210506
11/09/2007,31.547024,21.545649
12/09/2007,31.497427,21.545649
13/09/2007,32.297791,21.716932
14/09/2007,32.255295,21.627567
17/09/2007,32.078236,21.39669
18/09/2007,33.870205,21.545649
19/09/2007,33.693108,21.352009
20/09/2007,33.26107,21.165827
21/09/2007,33.38147,21.337116
24/09/2007,32.821934,21.657354
25/09/2007,32.651936,22.014839
26/09/2007,32.673183,21.970156
27/09/2007,32.729851,21.962711
28/09/2007,32.453621,21.940361
01/10/2007,33.154835,22.171236
02/10/2007,33.402718,22.119099
03/10/2007,33.559822,21.932922
04/10/2007,33.738319,22.126551
05/10/2007,33.973942,22.223368
08/10/2007,33.873993,22.223368
09/10/2007,33.966805,22.417007
10/10/2007,33.495552,22.513823
11/10/2007,33.317028,22.275503
12/10/2007,33.431282,22.469139
15/10/2007,33.038567,22.372326
16/10/2007,32.210278,22.580854
17/10/2007,33.109955,23.146858
18/10/2007,32.774372,23.206442
19/10/2007,32.146015,22.469139
22/10/2007,32.395935,22.722351
23/10/2007,32.802929,23.012802
24/10/2007,33.038567,23.273464
25/10/2007,32.881477,23.824585
26/10/2007,33.788307,26.088621
29/10/2007,33.324165,25.74604
30/10/2007,33.24564,26.490789
31/10/2007,33.559822,27.414288
01/11/2007,31.646189,27.600462
02/11/2007,30.81076,27.600462
05/11/2007,30.539434,27.354702
06/11/2007,31.496248,27.116386
07/11/2007,30.160978,26.45355
08/11/2007,30.425184,25.872644
09/11/2007,30.210972,25.120451
12/11/2007,30.268097,24.859781
13/11/2007,32.167416,25.748964
14/11/2007,32.238842,25.352942
15/11/2007,31.082092,25.225918
16/11/2007,30.767914,25.4725
19/11/2007,29.53978,25.37536
20/11/2007,29.725416,25.838636
21/11/2007,29.047081,25.577114
23/11/2007,29.953909,25.487442
26/11/2007,28.890001,24.635624
27/11/2007,30.239538,24.702873
28/11/2007,31.389137,25.181086
29/11/2007,31.16778,25.098894
30/11/2007,32.574432,25.106365
03/12/2007,32.281681,24.598259
04/12/2007,31.524797,24.486181
05/12/2007,32.060329,25.517334
06/12/2007,32.99572,25.816221
07/12/2007,32.902905,25.801271
10/12/2007,33.859707,25.973133
11/12/2007,32.802929,25.479967
12/12/2007,32.952869,25.756441
13/12/2007,32.674408,26.316847
14/12/2007,32.274536,26.384098
17/12/2007,31.796127,25.696665
18/12/2007,31.346298,25.958185
19/12/2007,31.403406,25.995556
20/12/2007,30.939289,26.541012
21/12/2007,31.496248,26.944506
24/12/2007,32.010342,27.333063
26/12/2007,32.088886,27.355482
27/12/2007,31.160645,26.877256
28/12/2007,30.889313,26.989344
31/12/2007,31.16778,26.600796
02/01/2008,30.37545,26.316847
03/01/2008,30.166552,26.428944
04/01/2008,29.482258,25.689196
07/01/2008,29.777584,25.861057
08/01/2008,28.596277,24.994282
09/01/2008,28.999645,25.734011
10/01/2008,29.770386,25.651834
11/01/2008,29.431833,25.338015
14/01/2008,29.791986,25.696665
15/01/2008,28.214521,25.405252
16/01/2008,29.842417,24.829899
17/01/2008,28.841181,24.740229
18/01/2008,28.517042,24.665508
22/01/2008,29.431833,23.880934
23/01/2008,32.932541,23.858517
24/01/2008,32.385109,24.844841
25/01/2008,31.434298,24.613207
28/01/2008,32.82449,24.448814
29/01/2008,34.178677,24.359146
30/01/2008,34.106647,24.060268
31/01/2008,34.142651,24.359146
01/02/2008,34.754921,22.752642
04/02/2008,33.292698,22.558374
05/02/2008,31.61438,21.721495
06/02/2008,31.491922,21.310522
07/02/2008,32.493156,21.011637
08/02/2008,31.56395,21.340408
11/02/2008,31.225403,21.078888
12/02/2008,31.196598,21.176018
13/02/2008,31.765652,21.639297
14/02/2008,30.692377,21.295584
15/02/2008,31.153379,21.235806
19/02/2008,30.850843,21.130783
20/02/2008,31.081347,21.168285
21/02/2008,31.023718,21.078281
22/02/2008,31.643192,20.763226
25/02/2008,31.715218,20.883247
26/02/2008,31.491922,21.288317
27/02/2008,31.988941,21.198294
28/02/2008,30.569927,20.950756
29/02/2008,29.280561,20.403173
03/03/2008,28.682707,20.245647
04/03/2008,28.228901,20.695715
05/03/2008,27.904776,21.093279
06/03/2008,26.917961,20.680716
07/03/2008,27.054817,20.905746
10/03/2008,26.27688,21.040768
11/03/2008,27.976807,21.963413
12/03/2008,27.81114,21.475838
13/03/2008,27.450987,21.46834
14/03/2008,26.320097,20.973261
17/03/2008,29.035664,21.228298
18/03/2008,30.76441,22.068428
19/03/2008,30.591537,21.46834
20/03/2008,33.112602,21.888403
24/03/2008,33.530392,21.880898
25/03/2008,33.177448,21.858395
26/03/2008,31.77284,21.423326
27/03/2008,30.87245,21.040768
28/03/2008,30.76441,20.935757
31/03/2008,30.937281,21.288317
01/04/2008,33.854538,22.128443
02/04/2008,33.578579,21.873396
03/04/2008,33.607632,21.75338
04/04/2008,33.092045,21.873396
07/04/2008,33.070263,21.873396
08/04/2008,32.576458,21.565857
09/04/2008,32.169796,21.670866
10/04/2008,31.850283,21.835896
11/04/2008,30.88446,21.213291
14/04/2008,30.136501,21.048275
15/04/2008,30.586721,21.190794
16/04/2008,32.649082,21.715879
17/04/2008,32.76527,21.918406
18/04/2008,33.230034,22.50349
21/04/2008,32.84515,22.81855
22/04/2008,33.150143,22.691031
23/04/2008,32.787048,23.591167
24/04/2008,34.108715,23.853701
25/04/2008,34.70417,22.375977
28/04/2008,34.377392,21.74588
29/04/2008,34.188587,21.483337
30/04/2008,34.602509,21.393326
01/05/2008,35.764397,22.053425
02/05/2008,35.335938,21.933409
05/05/2008,34.856655,21.813389
06/05/2008,35.001896,22.27846
07/05/2008,33.818233,21.910904
08/05/2008,33.44062,21.955919
09/05/2008,33.818233,22.045931
12/05/2008,34.304768,22.496
13/05/2008,33.026688,22.420712
14/05/2008,33.338951,22.533638
15/05/2008,34.145016,22.925137
16/05/2008,33.789165,22.578812
19/05/2008,33.397053,22.179785
20/05/2008,31.734083,21.652771
21/05/2008,30.804581,21.268801
22/05/2008,31.262064,21.434433
23/05/2008,30.731956,21.118227
27/05/2008,31.233021,21.411848
28/05/2008,31.124092,21.216108
29/05/2008,31.639698,21.313976
30/05/2008,31.22576,21.321505
02/06/2008,30.608511,20.930014
03/06/2008,30.419704,20.561098
04/06/2008,30.230906,20.734264
05/06/2008,30.572203,21.306442
06/06/2008,29.112579,20.696617
09/06/2008,27.239029,20.862249
10/06/2008,27.80545,20.997768
11/06/2008,26.963079,20.418055
12/06/2008,27.602112,21.261276
13/06/2008,28.742235,21.88616
16/06/2008,29.003656,21.78076
17/06/2008,28.35009,21.682888
18/06/2008,28.132229,21.426903
19/06/2008,28.066879,21.78076
20/06/2008,27.493193,21.25375
23/06/2008,26.774284,21.057997
24/06/2008,27.39152,20.877312
25/06/2008,27.52951,21.344091
26/06/2008,26.374868,20.89237
27/06/2008,25.452621,20.802019
30/06/2008,24.91526,20.711679
01/07/2008,24.981339,20.229839
02/07/2008,25.407242,19.48448
03/07/2008,25.928608,19.559771
07/07/2008,24.996027,19.597414
08/07/2008,26.26639,19.461899
09/07/2008,25.172262,18.995117
10/07/2008,25.341148,19.160744
11/07/2008,24.349833,19.010176
14/07/2008,23.27039,18.934885
15/07/2008,22.778408,19.687757
16/07/2008,26.391226,20.523455
17/07/2008,29.959988,20.719206
18/07/2008,29.387222,19.469427
21/07/2008,28.381214,19.303795
22/07/2008,30.004049,19.424255
23/07/2008,30.811792,19.898563
24/07/2008,28.741022,19.153219
25/07/2008,29.020069,19.695288
28/07/2008,27.654243,19.198391
29/07/2008,29.923267,19.657644
30/07/2008,30.525415,19.74799
31/07/2008,29.835148,19.364023
01/08/2008,29.930605,19.153219
04/08/2008,29.475338,19.032761
05/08/2008,30.760391,19.732935
06/08/2008,30.393236,20.342764
07/08/2008,29.233007,20.621332
08/08/2008,30.158251,21.178459
11/08/2008,30.760391,21.005301
12/08/2008,27.845163,21.170933
13/08/2008,27.10351,21.012829
14/08/2008,27.764391,21.012829
15/08/2008,27.955307,20.937542
18/08/2008,26.978682,20.847189
19/08/2008,26.126883,20.650669
20/08/2008,27.169596,20.627991
21/08/2008,26.626207,20.544844
22/08/2008,27.661583,21.043726
25/08/2008,26.530741,20.907663
26/08/2008,26.883215,20.612869
27/08/2008,27.272394,20.832079
28/08/2008,28.550108,21.119307
29/08/2008,28.263727,20.627991
02/09/2008,28.630882,20.484379
03/09/2008,29.159592,20.333193
04/09/2008,27.837824,19.917458
05/09/2008,29.07881,19.388346
08/09/2008,30.510719,19.743603
09/09/2008,28.983353,19.728497
10/09/2008,28.93195,19.985489
11/09/2008,30.584152,20.665783
12/09/2008,30.231672,20.877432
15/09/2008,27.169596,20.272717
16/09/2008,29.91593,19.645338
17/09/2008,26.26639,18.571987
18/09/2008,29.592823,19.09355
19/09/2008,34.549442,19.017963
22/09/2008,29.959988,19.199371
23/09/2008,29.783754,19.229607
24/09/2008,29.739689,19.441252
25/09/2008,31.913267,20.113987
26/09/2008,35.423294,20.71113
29/09/2008,30.106863,18.904581
30/09/2008,34.292439,20.174458
01/10/2008,36.44397,20.01572
02/10/2008,36.887955,19.841873
03/10/2008,33.965054,19.894783
06/10/2008,32.559082,18.828989
07/10/2008,29.09598,17.559111
08/10/2008,29.081181,17.39282
09/10/2008,27.142441,16.856146
10/10/2008,30.812725,16.251444
13/10/2008,31.071722,19.274965
14/10/2008,30.124548,18.21673
15/10/2008,28.4818,17.128262
16/10/2008,29.961746,18.28476
17/10/2008,29.103378,18.088234
20/10/2008,30.087551,18.685371
21/10/2008,29.406775,17.657375
22/10/2008,27.505016,16.274117
23/10/2008,28.008209,16.87126
24/10/2008,26.217461,16.599142
27/10/2008,25.159294,16.009563
28/10/2008,27.823217,17.460844
29/10/2008,26.424658,17.385265
30/10/2008,27.838011,17.105577
31/10/2008,30.524139,16.878813
03/11/2008,30.139351,17.098026
04/11/2008,31.204922,17.785877
05/11/2008,29.021982,16.689848
06/11/2008,28.311596,15.782789
07/11/2008,27.934217,16.251444
10/11/2008,26.94264,16.100262
11/11/2008,26.898249,16.024677
12/11/2008,25.581076,15.344381
13/11/2008,27.519825,16.062466
14/11/2008,25.507082,15.162966
17/11/2008,24.249117,14.603621
18/11/2008,23.78293,14.930848
19/11/2008,21.067207,13.918714
20/11/2008,17.300709,13.340355
21/11/2008,16.812319,14.97651
24/11/2008,20.408627,15.745116
25/11/2008,22.029182,15.212416
26/11/2008,22.658165,15.592923
28/11/2008,23.427736,15.38745
01/12/2008,19.328255,14.16224
02/12/2008,21.111612,14.573174
03/12/2008,22.384367,15.121099
04/12/2008,22.998552,14.542736
05/12/2008,24.678307,15.121099
08/12/2008,27.001841,15.988641
09/12/2008,25.129694,15.676635
10/12/2008,24.804098,15.684234
11/12/2008,22.154976,14.801478
12/12/2008,22.894953,14.732988
15/12/2008,21.185604,14.489467
16/12/2008,23.938326,15.303739
17/12/2008,23.575739,14.961291
18/12/2008,22.354774,14.68733
19/12/2008,22.436163,14.550354
22/12/2008,22.066179,14.596005
23/12/2008,21.540792,14.67211
24/12/2008,22.088383,14.588396
26/12/2008,22.051378,14.557953
29/12/2008,22.036577,14.428587
30/12/2008,22.946751,14.717772
31/12/2008,23.331545,14.79387
02/01/2009,23.481348,15.471161
05/01/2009,21.908438,15.615757
06/01/2009,22.380304,15.798391
07/01/2009,21.039583,14.84714
08/01/2009,20.387949,15.311348
09/01/2009,19.451694,14.854746
12/01/2009,18.657742,14.816696
13/01/2009,19.736315,15.083048
14/01/2009,19.406754,14.527516
15/01/2009,18.230806,14.641665
16/01/2009,17.092319,14.999339
20/01/2009,13.549522,14.063304
21/01/2009,16.950006,14.748207
22/01/2009,17.30205,13.020738
23/01/2009,18.185867,13.089221
26/01/2009,18.350649,13.416452
27/01/2009,18.770098,13.439282
28/01/2009,20.71751,13.728468
29/01/2009,19.047224,13.386016
30/01/2009,19.107153,13.013127
02/02/2009,18.874956,13.568656
03/02/2009,18.013597,14.078526
04/02/2009,18.006107,14.177454
05/02/2009,18.380613,14.489467
06/02/2009,20.695045,14.961291
09/02/2009,20.432886,14.79387
10/02/2009,18.440533,14.306821
11/02/2009,19.541567,14.618835
12/02/2009,19.616472,14.656886
13/02/2009,18.49296,14.527516
17/02/2009,16.215982,13.860904
18/02/2009,16.111126,13.883891
19/02/2009,15.429524,13.722987
20/02/2009,14.905225,13.791949
23/02/2009,14.613112,13.18663
24/02/2009,15.744108,13.155985
25/02/2009,16.275909,12.995077
26/02/2009,17.264595,12.581318
27/02/2009,17.114796,12.37444
02/03/2009,15.848967,12.098604
03/03/2009,15.736615,12.167561
04/03/2009,14.455819,12.351457
05/03/2009,12.433504,11.70017
06/03/2009,11.931671,11.70783
09/03/2009,11.909197,11.608222
10/03/2009,14.60562,12.627293
11/03/2009,15.279723,13.110012
12/03/2009,17.376947,13.033392
13/03/2009,17.788895,12.75755
16/03/2009,17.294556,12.451059
17/03/2009,18.830017,12.949108
18/03/2009,20.305563,12.995077
19/03/2009,18.687704,13.132996
20/03/2009,17.339493,13.071695
23/03/2009,21.616316,14.044801
24/03/2009,19.773762,13.738316
25/03/2009,21.391617,13.700004
26/03/2009,21.796083,14.427908
27/03/2009,20.522772,13.891553
30/03/2009,18.612799,13.393514
31/03/2009,19.908583,14.075452
01/04/2009,21.077036,14.795697
02/04/2009,21.129559,14.780372
03/04/2009,21.969938,14.366608
06/04/2009,21.159567,14.374274
07/04/2009,20.446754,14.374274
08/04/2009,20.581804,14.703747
09/04/2009,24.573612,15.071534
13/04/2009,25.286448,15.010237
14/04/2009,23.035423,14.826342
15/04/2009,24.431051,14.427908
16/04/2009,24.941277,15.140493
17/04/2009,24.956285,14.711411
20/04/2009,22.27758,14.259342
21/04/2009,24.408541,14.535184
22/04/2009,23.935831,14.389599
23/04/2009,24.918768,14.496863
24/04/2009,25.046333,16.021646
27/04/2009,24.596123,15.630866
28/04/2009,24.603634,15.270747
29/04/2009,25.871706,15.515936
30/04/2009,24.7612,15.523602
01/05/2009,24.378523,15.508279
04/05/2009,26.854647,15.469967
05/05/2009,26.126822,15.163482
06/05/2009,27.927635,15.163482
07/05/2009,26.44195,14.803355
08/05/2009,29.218218,14.879984
11/05/2009,26.884655,14.803355
12/05/2009,26.532003,15.240096
13/05/2009,25.549047,15.132829
14/05/2009,26.667065,15.370361
15/05/2009,26.194351,15.492955
18/05/2009,27.957645,15.784117
19/05/2009,26.869648,15.660744
20/05/2009,25.924227,15.714714
21/05/2009,26.186846,15.28291
22/05/2009,25.819174,15.228931
26/05/2009,27.417402,15.683873
27/05/2009,26.006771,15.521946
28/05/2009,27.499949,15.768695
29/05/2009,27.687527,16.107971
01/06/2009,27.094761,16.501223
02/06/2009,25.886705,16.501223
03/06/2009,25.496536,16.755684
04/06/2009,26.524496,16.832792
05/06/2009,25.924227,17.071829
08/06/2009,26.554518,17.00243
09/06/2009,26.456972,17.025562
10/06/2009,26.141821,17.387972
11/06/2009,26.216854,17.60388
12/06/2009,26.359425,17.989428
15/06/2009,25.511541,18.058823
16/06/2009,25.13637,18.081953
17/06/2009,24.558605,18.259304
18/06/2009,25.639105,18.120506
19/06/2009,26.261869,18.560024
22/06/2009,24.663658,17.950869
23/06/2009,25.188896,17.997128
24/06/2009,25.10635,18.097368
25/06/2009,25.616587,18.34412
26/06/2009,25.849192,18.004845
29/06/2009,25.96174,18.39809
30/06/2009,25.59408,18.328701
01/07/2009,25.376162,18.53689
02/07/2009,24.249002,18.020264
06/07/2009,24.496975,17.889181
07/07/2009,24.654779,17.372553
08/07/2009,24.579634,17.395687
09/07/2009,25.263443,17.303154
10/07/2009,24.3016,17.264603
13/07/2009,26.08251,17.912312
14/07/2009,26.075001,17.81978
15/07/2009,27.24725,18.598576
16/07/2009,27.149551,18.845322
17/07/2009,27.720648,18.729668
20/07/2009,27.788282,18.914722
21/07/2009,27.758219,19.146049
22/07/2009,27.675573,19.122917
23/07/2009,28.667473,19.708939
24/07/2009,28.494638,18.081953
27/07/2009,28.652445,17.81978
28/07/2009,28.614862,18.097368
29/07/2009,28.381926,18.351831
30/07/2009,28.90793,18.359541
31/07/2009,29.043198,18.135935
03/08/2009,29.757061,18.374962
04/08/2009,30.215431,18.328701
05/08/2009,31.395203,18.359541
06/08/2009,30.62121,18.089657
07/08/2009,31.831038,18.166769
10/08/2009,32.07901,18.058823
11/08/2009,30.989426,17.835201
12/08/2009,31.718319,18.143641
13/08/2009,32.236805,18.213037
14/08/2009,31.898661,18.267015
17/08/2009,30.606192,17.927732
18/08/2009,31.335089,18.284424
19/08/2009,31.117178,18.338701
20/08/2009,31.876118,18.354214
21/08/2009,32.807892,18.928022
24/08/2009,32.319466,19.106377
25/08/2009,32.747803,19.106377
26/08/2009,32.537388,19.036581
27/08/2009,32.650105,19.145151
28/08/2009,32.25185,19.137392
31/08/2009,32.657627,19.114124
01/09/2009,31.312542,18.610102
02/09/2009,30.703865,18.501543
03/09/2009,31.643177,18.695406
04/09/2009,31.816004,19.090864
08/09/2009,31.966293,19.245947
09/09/2009,32.20676,19.214933
10/09/2009,32.326984,19.385525
11/09/2009,31.936239,19.276972
14/09/2009,32.875553,19.385525
15/09/2009,32.454723,19.540607
16/09/2009,33.551834,19.540607
17/09/2009,33.784775,19.618151
18/09/2009,33.777271,19.587137
21/09/2009,33.476681,19.618151
22/09/2009,34.919464,19.982601
23/09/2009,33.859928,19.936069
24/09/2009,33.341419,20.114422
25/09/2009,32.8004,19.812006
28/09/2009,33.67207,20.029129
29/09/2009,33.724659,19.967091
30/09/2009,32.928139,19.943829
01/10/2009,31.087107,19.29248
02/10/2009,31.493382,19.354509
05/10/2009,32.952957,19.106377
06/10/2009,33.788044,19.470829
07/10/2009,34.382408,19.463064
08/10/2009,34.081463,19.905056
09/10/2009,34.495247,19.812006
12/10/2009,34.668301,19.943829
13/10/2009,34.352314,20.01362
14/10/2009,35.480835,20.129929
15/10/2009,35.480835,20.711494
16/10/2009,34.653259,20.548653
19/10/2009,34.593052,20.4401
20/10/2009,34.63068,20.447855
21/10/2009,33.592434,20.610695
22/10/2009,34.389923,20.618448
23/10/2009,34.028809,21.727297
26/10/2009,32.967987,22.239071
27/10/2009,33.028175,22.169289
28/10/2009,32.110302,21.727297
29/10/2009,33.366726,21.882381
